lat,lon,name,address,station_id,rental_uris.ios,rental_uris.web,rental_uris.android,parking_hoop,parking_type,contact_phone,vehicle_capacity,is_charging_station
35.75459532243,139.78653712184,足立区尾竹橋公園,東京都足立区千住桜木2丁目16,14307,https://www.hellocycling.jp/app/port/detail/14307?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14307?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14307?referrer=odpt,false,street_parking,+8105038218282,6,false
34.725946812086,135.5030938983,東淀川区東中島１丁目,大阪府大阪市東淀川区東中島１丁目,14308,https://www.hellocycling.jp/app/port/detail/14308?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14308?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14308?referrer=odpt,false,street_parking,+8105038218282,6,false
35.7067692,139.7226281,アマヴェル早稲田,東京都新宿区早稲田鶴巻町529-10,14309,https://www.hellocycling.jp/app/port/detail/14309?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14309?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14309?referrer=odpt,false,street_parking,+8105038218282,2,false
35.5317248,139.4357585,MFRＯＮＢＬＤＧ．自転車駐輪場,神奈川県相模原市南区相模大野３丁目１２－１５,14310,https://www.hellocycling.jp/app/port/detail/14310?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14310?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14310?referrer=odpt,false,street_parking,+8105038218282,6,false
35.514653153516,139.53810989857,MFRＪＲ中山駅前駐輪場,神奈川県横浜市緑区台村町２７３,14311,https://www.hellocycling.jp/app/port/detail/14311?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14311?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14311?referrer=odpt,false,street_parking,+8105038218282,6,false
35.714724,139.702523,ドムス・スタイル高田馬場,東京都新宿区高田馬場3丁目4-14,14312,https://www.hellocycling.jp/app/port/detail/14312?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14312?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14312?referrer=odpt,false,street_parking,+8105038218282,5,true
35.8710639,139.6464344,MFR北浦和駅前駐輪場,埼玉県さいたま市浦和区常盤９丁目１８－１５,14313,https://www.hellocycling.jp/app/port/detail/14313?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14313?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14313?referrer=odpt,false,street_parking,+8105038218282,6,false
35.6706766,139.7802705,ドムス・スタイル八丁堀,東京都中央区湊2丁目12-6,14314,https://www.hellocycling.jp/app/port/detail/14314?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14314?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14314?referrer=odpt,false,street_parking,+8105038218282,2,false
35.717421,139.800863,AZEST浅草,東京都台東区浅草6丁目26-10,14315,https://www.hellocycling.jp/app/port/detail/14315?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14315?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14315?referrer=odpt,false,street_parking,+8105038218282,3,false
35.5714617,139.687692,OnePark千鳥三丁目,東京都大田区千鳥3丁目25-17,14316,https://www.hellocycling.jp/app/port/detail/14316?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14316?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14316?referrer=odpt,false,street_parking,+8105038218282,3,true
35.667225,139.650619,ニューミラ明大前,東京都世田谷区松原2丁目22-11,14317,https://www.hellocycling.jp/app/port/detail/14317?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14317?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14317?referrer=odpt,false,street_parking,+8105038218282,2,false
35.700029,139.694806,OnePark北新宿1丁目,東京都新宿区北新宿1丁目6-12,14318,https://www.hellocycling.jp/app/port/detail/14318?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14318?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14318?referrer=odpt,false,street_parking,+8105038218282,3,true
35.6117761,139.7141728,Dimus品川戸越II,東京都品川区東中延1丁目3-4,14319,https://www.hellocycling.jp/app/port/detail/14319?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14319?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14319?referrer=odpt,false,street_parking,+8105038218282,3,true
35.687458,139.795608,HW・HILLS,東京都江東区新大橋3丁目5-4,14320,https://www.hellocycling.jp/app/port/detail/14320?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14320?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14320?referrer=odpt,false,street_parking,+8105038218282,2,true
35.728194,139.786308,スカイパレス三ノ輪,東京都荒川区東日暮里2丁目8-9,14321,https://www.hellocycling.jp/app/port/detail/14321?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14321?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14321?referrer=odpt,false,street_parking,+8105038218282,2,false
35.733462,139.78055,アップルパーク三河島第2,東京都荒川区荒川3丁目44-8,14322,https://www.hellocycling.jp/app/port/detail/14322?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14322?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14322?referrer=odpt,false,street_parking,+8105038218282,3,false
35.770665,139.866721,PARKS PARK 葛飾区東金町2丁目,東京都葛飾区東金町2丁目3,14323,https://www.hellocycling.jp/app/port/detail/14323?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14323?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14323?referrer=odpt,false,street_parking,+8105038218282,3,true
35.782313,139.867195,葛飾区東水元3丁目,東京都葛飾区東水元3丁目14-13,14324,https://www.hellocycling.jp/app/port/detail/14324?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14324?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14324?referrer=odpt,false,street_parking,+8105038218282,4,true
35.576334052058,139.6546022594,三井のリパーク小杉町3丁目第4,神奈川県川崎市中原区小杉町３丁目２８ー１,14325,https://www.hellocycling.jp/app/port/detail/14325?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14325?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14325?referrer=odpt,false,street_parking,+8105038218282,9,false
35.971548507533,139.58834499121,ショーサンプラザ,埼玉県上尾市谷津2-1-1,14327,https://www.hellocycling.jp/app/port/detail/14327?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14327?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14327?referrer=odpt,false,street_parking,+8105038218282,7,false
34.600851,135.830715,JR天理駅,奈良県天理市川原城町816,14328,https://www.hellocycling.jp/app/port/detail/14328?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14328?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14328?referrer=odpt,false,street_parking,+8105038218282,4,false
34.506282,135.852288,等彌神社,奈良県桜井市桜井１１７６,14329,https://www.hellocycling.jp/app/port/detail/14329?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14329?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14329?referrer=odpt,false,street_parking,+8105038218282,5,false
35.718621,139.663448,沼袋駅南,東京都中野区新井３丁目３８,14330,https://www.hellocycling.jp/app/port/detail/14330?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14330?referrer=odpt,https://www.hellocycling.jp/app/port/detail/14330?referrer=odpt,false,street_parking,+8105038218282,9,false
